mentee_id,rank,mentor_id,mentor_name,profession,mentor_rating,organic_score,final_score,is_boosted,top_factor,profile_penalized,w_skill_contrib,w_domain_contrib,w_exp_contrib,w_rating_contrib
mentee_d27c2467,5,mentor_d0bd8cfd,Мария Попов,Smart Contract Developer,4.1,0.6594,0.6594,False,exp,True,0.0,0.22,0.2394,0.2
mentee_27213f3d,1,mentor_467dea2c,Андрей Морозов,Data Scientist,5.0,0.8397,0.8397,False,rating,False,0.225,0.1188,0.1959,0.3
mentee_27213f3d,2,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.6897,0.8207,True,rating,False,0.075,0.1188,0.1959,0.3
mentee_27213f3d,3,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.7501,0.8176,True,rating,False,0.09,0.1209,0.2535,0.2857
mentee_27213f3d,4,mentor_a18bd8bf,Никита Васильев,BI Analyst,4.0,0.7572,0.7572,False,skill,False,0.2571,0.1185,0.1959,0.1857
mentee_27213f3d,5,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.7396,0.7396,False,exp,False,0.15,0.1216,0.2394,0.2286
mentee_10f168da,1,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.7107,0.7107,False,rating,True,0.0,0.2675,0.1518,0.2914
mentee_10f168da,2,mentor_f96942c9,Вера Захаров,Marketing Analyst,4.8,0.6998,0.6998,False,rating,True,0.0,0.2608,0.099,0.34
mentee_10f168da,3,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.5739,0.6829,True,rating,True,0.0,0.1133,0.1206,0.34
mentee_10f168da,4,mentor_0c7311c4,Татьяна Петров,A/B Test Specialist,4.4,0.6274,0.6713,True,rating,True,0.0,0.2618,0.0903,0.2752
mentee_10f168da,5,mentor_5a31b4e1,Алексей Михайлов,Product Analyst,4.5,0.6534,0.6534,False,rating,True,0.0,0.263,0.099,0.2914
mentee_684fa1d2,1,mentor_e3aafe82,Роман Лебедев,MLOps Engineer,4.9,0.643,0.7587,True,exp,True,0.0,0.137,0.3138,0.1923
mentee_684fa1d2,2,mentor_13adc44c,Александр Морозов,Backend Developer,5.0,0.6998,0.6998,False,exp,True,0.0,0.2457,0.2619,0.1923
mentee_684fa1d2,3,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.642,0.6998,True,exp,True,0.0,0.1363,0.3225,0.1831
mentee_684fa1d2,4,mentor_acae150b,Вера Макаров,Database Engineer,4.6,0.6921,0.6921,False,exp,True,0.0,0.2445,0.2736,0.174
mentee_684fa1d2,5,mentor_de62faa5,Кирилл Орлов,Software Engineer,4.5,0.6874,0.6874,False,exp,True,0.0,0.249,0.2736,0.1648
mentee_5fa7682e,1,mentor_4c518774,Полина Волков,Database Engineer,4.9,0.8883,0.8883,False,skill,False,0.2636,0.2333,0.1278,0.2636
mentee_5fa7682e,2,mentor_13adc44c,Александр Морозов,Backend Developer,5.0,0.8838,0.8838,False,skill,False,0.2636,0.2343,0.1223,0.2636
mentee_5fa7682e,3,mentor_acae150b,Вера Макаров,Database Engineer,4.6,0.8632,0.8632,False,skill,False,0.2636,0.2333,0.1278,0.2385
mentee_5fa7682e,4,mentor_de62faa5,Кирилл Орлов,Software Engineer,4.5,0.8548,0.8548,False,skill,False,0.2636,0.2375,0.1278,0.2259
mentee_5fa7682e,5,mentor_83728d83,Дарья Петров,Backend Developer,4.3,0.8494,0.8494,False,skill,False,0.2636,0.2343,0.1506,0.2008
mentee_214c0ce0,1,mentor_deb7b68e,Вера Никитин,Unreal Engine Developer,4.4,0.9356,1.0385,True,skill,False,0.35,0.2495,0.1337,0.2024
mentee_214c0ce0,2,mentor_75b6e3e8,Михаил Семёнов,Game Developer,4.7,0.9792,0.9792,False,skill,False,0.35,0.2488,0.1423,0.2381
mentee_214c0ce0,3,mentor_fa1703d1,Иван Лебедев,Game Designer,4.2,0.8659,0.9785,True,skill,False,0.35,0.2445,0.0928,0.1786
mentee_214c0ce0,4,mentor_4f6ed4ff,Михаил Петров,Unity Developer,3.8,0.8642,0.9506,True,skill,False,0.35,0.2495,0.1337,0.131
mentee_214c0ce0,5,mentor_148fff02,Юлия Павлов,Technical Artist,4.6,0.8523,0.929,True,skill,False,0.2864,0.2469,0.0928,0.2262
mentee_21a9acf3,1,mentor_6c56c753,Павел Васильев,Web Developer,4.8,0.9637,0.9637,False,skill,False,0.3,0.22,0.2237,0.22
mentee_21a9acf3,2,mentor_56105218,Ольга Петров,Frontend Developer,4.4,0.9447,0.9447,False,skill,False,0.3,0.22,0.2466,0.1781
mentee_21a9acf3,3,mentor_07276bdc,Григорий Борисов,UI Developer,4.4,0.9299,0.9299,False,skill,False,0.3,0.22,0.2318,0.1781
mentee_21a9acf3,4,mentor_fcda6bbf,Ирина Никитин,TypeScript Developer,4.3,0.8485,0.9249,True,skill,False,0.3,0.22,0.1609,0.1676
mentee_21a9acf3,5,mentor_14cf5716,Полина Кузнецов,Web Developer,3.9,0.8992,0.8992,False,skill,False,0.3,0.22,0.2535,0.1257
mentee_bd150f88,1,mentor_5e9ee3e2,Григорий Соловьёв,Blockchain Developer,4.9,0.7977,0.9253,True,skill,False,0.2714,0.2286,0.112,0.1857
mentee_bd150f88,2,mentor_e13c245d,Алина Морозов,Crypto Analyst,4.9,0.8956,0.8956,False,skill,False,0.2714,0.2286,0.2099,0.1857
mentee_bd150f88,3,mentor_3929785b,Алексей Орлов,Crypto Analyst,3.7,0.8949,0.8949,False,exp,False,0.2714,0.2286,0.3064,0.0884
mentee_bd150f88,4,mentor_2b833cec,Сергей Борисов,Smart Contract Developer,3.9,0.8863,0.8863,False,exp,False,0.2714,0.2286,0.2802,0.1061
mentee_bd150f88,5,mentor_a33c1349,Дарья Захаров,DeFi Developer,4.2,0.8695,0.8695,False,skill,False,0.2714,0.2286,0.2369,0.1326
mentee_68ba9f13,1,mentor_bea545d3,Сергей Морозов,Web Developer,4.6,0.8455,0.9723,True,domain,False,0.1385,0.3,0.2261,0.181
mentee_68ba9f13,2,mentor_45a7f003,Дарья Соловьёв,Web Developer,4.6,0.9572,0.9572,False,domain,False,0.2,0.3,0.2762,0.181
mentee_68ba9f13,3,mentor_56105218,Ольга Петров,Frontend Developer,4.4,0.9465,0.9465,False,domain,False,0.2,0.3,0.2845,0.1619
mentee_68ba9f13,4,mentor_fcda6bbf,Ирина Никитин,TypeScript Developer,4.3,0.838,0.9134,True,domain,False,0.2,0.3,0.1856,0.1524
mentee_68ba9f13,5,mentor_3afc9cfb,Татьяна Захаров,Web Developer,4.2,0.9103,0.9103,False,domain,False,0.2,0.3,0.2674,0.1429
mentee_a84132ef,1,mentor_9376b8e5,Егор Волков,Mobile Architect,4.3,0.8835,1.0602,True,skill,False,0.2765,0.2765,0.1467,0.1838
mentee_a84132ef,2,mentor_7ee4537b,Антон Попов,Swift Developer,4.2,0.8805,0.8805,False,skill,False,0.2765,0.2765,0.1552,0.1723
mentee_a84132ef,3,mentor_25418c75,Елена Смирнов,Mobile Architect,4.1,0.869,0.869,False,skill,False,0.2765,0.2765,0.1552,0.1608
mentee_a84132ef,4,mentor_bea5d5a1,Ольга Борисов,iOS Developer,4.5,0.8609,0.8609,False,domain,False,0.2074,0.2765,0.1703,0.2067
mentee_a84132ef,5,mentor_02659c85,Валерия Новиков,Android Developer,3.5,0.7346,0.8595,True,skill,False,0.2765,0.2765,0.0897,0.0919
mentee_6d876c56,1,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.9614,1.0479,True,skill,False,0.35,0.1295,0.2437,0.2381
mentee_6d876c56,2,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.901,0.901,False,skill,False,0.35,0.1303,0.2302,0.1905
mentee_6d876c56,3,mentor_baf4454e,Анна Андреев,Computer Vision Engineer,4.4,0.8796,0.8796,False,skill,False,0.35,0.1293,0.1979,0.2024
mentee_6d876c56,4,mentor_3a41cda0,Юлия Никитин,ML Engineer,3.8,0.8333,0.8333,False,skill,False,0.35,0.1295,0.2228,0.131
mentee_6d876c56,5,mentor_b02d7aea,Полина Лебедев,ML Engineer,3.7,0.8214,0.8214,False,skill,False,0.35,0.1295,0.2228,0.1191
mentee_563d4be9,1,mentor_4b35f0b2,Кирилл Орлов,DeFi Developer,4.6,0.8333,0.8333,False,rating,False,0.1312,0.25,0.192,0.2601
mentee_563d4be9,2,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.8252,0.8252,False,rating,False,0.0404,0.25,0.2473,0.2875
mentee_563d4be9,3,mentor_e2a907f4,Тимур Соловьёв,Blockchain Developer,4.6,0.8223,0.8223,False,rating,False,0.0955,0.25,0.2167,0.2601
mentee_563d4be9,4,mentor_d0bd8cfd,Мария Попов,Smart Contract Developer,4.1,0.8019,0.8019,False,exp,False,0.0955,0.25,0.2647,0.1917
mentee_563d4be9,5,mentor_a33c1349,Дарья Захаров,DeFi Developer,4.2,0.7932,0.7932,False,domain,False,0.1212,0.25,0.2167,0.2054
mentee_d9baaef3,1,mentor_a1c6e70c,Арсений Морозов,SRE,4.7,0.9129,0.9129,False,domain,False,0.22,0.26,0.1853,0.2476
mentee_d9baaef3,2,mentor_1ef38982,Алексей Козлов,CI/CD Engineer,3.9,0.8603,0.8603,False,domain,False,0.22,0.26,0.2318,0.1486
mentee_d9baaef3,3,mentor_88cbe87c,Денис Павлов,Platform Engineer,4.0,0.856,0.856,False,domain,False,0.22,0.26,0.215,0.1609
mentee_d9baaef3,4,mentor_fa95a98c,Михаил Иванов,CI/CD Engineer,3.2,0.757,0.757,False,domain,False,0.22,0.26,0.215,0.0619
mentee_d9baaef3,5,mentor_27a7eaf1,Андрей Зайцев,CI/CD Engineer,3.4,0.7275,0.7275,False,domain,False,0.22,0.26,0.1609,0.0867
mentee_e9f9925b,1,mentor_d88f2e6c,Александр Борисов,Test Automation Engineer,3.5,0.8541,1.0164,True,domain,False,0.1923,0.3111,0.2775,0.0733
mentee_e9f9925b,2,mentor_a04f1c11,Егор Волков,Test Automation Engineer,4.3,0.8947,0.8947,False,domain,False,0.1923,0.3111,0.2448,0.1465
mentee_e9f9925b,3,mentor_7dbced22,Денис Николаев,Test Automation Engineer,3.8,0.761,0.8828,True,domain,False,0.1731,0.3111,0.1761,0.1007
mentee_e9f9925b,4,mentor_c11fa12f,Дмитрий Алексеев,Performance Tester,4.7,0.8591,0.8591,False,domain,False,0.1923,0.3076,0.1761,0.1831
mentee_e9f9925b,5,mentor_6ed9f5cf,Алина Попов,QA Engineer,4.7,0.8494,0.8494,False,domain,False,0.1923,0.2979,0.1761,0.1831
mentee_53d9c9dc,1,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.9288,0.9288,False,exp,False,0.1429,0.2184,0.2981,0.2694
mentee_53d9c9dc,2,mentor_26efd06d,Ольга Васильев,Growth Analyst,3.9,0.8457,0.8457,False,exp,False,0.1429,0.2167,0.3064,0.1796
mentee_53d9c9dc,3,mentor_0c7311c4,Татьяна Петров,A/B Test Specialist,4.4,0.7885,0.8437,True,rating,False,0.1429,0.2138,0.1775,0.2544
mentee_53d9c9dc,4,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.7636,0.8323,True,exp,False,0.0659,0.0919,0.3064,0.2993
mentee_53d9c9dc,5,mentor_3664ddff,Людмила Зайцев,Web Analyst,3.9,0.821,0.821,False,exp,False,0.1429,0.2184,0.2802,0.1796
mentee_ae2955fa,1,mentor_8654fd42,Иван Козлов,React Developer,4.8,0.6425,0.7132,True,rating,True,0.0,0.1667,0.1758,0.3
mentee_ae2955fa,2,mentor_6c56c753,Павел Васильев,Web Developer,4.8,0.6674,0.6674,False,rating,True,0.0,0.1667,0.2007,0.3
mentee_ae2955fa,3,mentor_e185429f,Тамара Фёдоров,Vue Developer,4.8,0.6674,0.6674,False,rating,True,0.0,0.1667,0.2007,0.3
mentee_ae2955fa,4,mentor_a669ea81,Артём Смирнов,React Developer,4.5,0.6571,0.6571,False,rating,True,0.0,0.1667,0.2333,0.2571
mentee_ae2955fa,5,mentor_45a7f003,Дарья Соловьёв,Web Developer,4.6,0.653,0.653,False,rating,True,0.0,0.1667,0.2148,0.2714
mentee_18838b3b,1,mentor_ea3ee7bd,Наталья Егоров,Incident Response Analyst,4.9,0.6505,0.7221,True,domain,True,0.0,0.2714,0.1934,0.1857
mentee_18838b3b,2,mentor_be866e68,Иван Николаев,AppSec Engineer,4.4,0.6462,0.6462,False,domain,True,0.0,0.2714,0.2245,0.1503
mentee_18838b3b,3,mentor_d8bdc449,Екатерина Орлов,Malware Analyst,4.6,0.6439,0.6439,False,domain,True,0.0,0.2714,0.2045,0.168
mentee_18838b3b,4,mentor_549c47f6,Алина Соколов,AppSec Engineer,4.7,0.6416,0.6416,False,domain,True,0.0,0.2714,0.1934,0.1769
mentee_18838b3b,5,mentor_f06d8ee8,Артём Егоров,Security Engineer,5.0,0.6383,0.6383,False,domain,True,0.0,0.2714,0.1812,0.1857
mentee_f969e63d,1,mentor_f96942c9,Вера Захаров,Marketing Analyst,4.8,0.8698,0.8698,False,rating,False,0.15,0.1842,0.1856,0.35
mentee_f969e63d,2,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.6885,0.8193,True,rating,False,0.0321,0.0803,0.2261,0.35
mentee_f969e63d,3,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.743,0.8099,True,rating,False,0.0375,0.0797,0.2925,0.3333
mentee_f969e63d,4,mentor_b5dfbe4c,Кирилл Соловьёв,A/B Test Specialist,4.4,0.7877,0.7877,False,rating,False,0.15,0.185,0.1694,0.2833
mentee_f969e63d,5,mentor_9ee51997,Иван Волков,Marketing Analyst,4.2,0.7699,0.7699,False,rating,False,0.15,0.1842,0.1856,0.25
mentee_5dc89f7d,1,mentor_9376b8e5,Егор Волков,Mobile Architect,4.3,0.8455,1.0146,True,domain,False,0.1429,0.2698,0.1934,0.2395
mentee_5dc89f7d,2,mentor_332aa4b0,Полина Кузнецов,Swift Developer,4.1,0.8626,0.8626,False,domain,False,0.1429,0.2682,0.2419,0.2095
mentee_5dc89f7d,3,mentor_deab40c7,Вера Семёнов,React Native Developer,3.9,0.7203,0.85,True,exp,True,0.0,0.2693,0.2714,0.1796
mentee_5dc89f7d,4,mentor_1bce2dca,Дмитрий Смирнов,Android Developer,4.9,0.8431,0.8431,False,rating,True,0.0,0.2714,0.2574,0.3143
mentee_5dc89f7d,5,mentor_25418c75,Елена Смирнов,Mobile Architect,4.1,0.8268,0.8268,False,domain,False,0.1429,0.2698,0.2045,0.2095
mentee_fb54af75,1,mentor_c44e63fa,Вера Лебедев,SRE,4.4,0.795,0.954,True,domain,False,0.1857,0.2714,0.1182,0.2197
mentee_fb54af75,2,mentor_2cf30255,Татьяна Борисов,Kubernetes Engineer,4.7,0.909,0.909,False,domain,False,0.1857,0.2714,0.1934,0.2585
mentee_fb54af75,3,mentor_a1c6e70c,Арсений Морозов,SRE,4.7,0.909,0.909,False,domain,False,0.1857,0.2714,0.1934,0.2585
mentee_fb54af75,4,mentor_085cc4b3,Алина Фёдоров,Cloud Engineer,4.1,0.9027,0.9027,False,domain,False,0.1857,0.2714,0.2646,0.1809
mentee_fb54af75,5,mentor_fbd61d88,Вера Фёдоров,Cloud Engineer,3.9,0.8768,0.8768,False,domain,False,0.1857,0.2714,0.2646,0.1551
mentee_d5544a0f,1,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.9486,1.034,True,skill,False,0.3,0.2632,0.195,0.1905
mentee_d5544a0f,2,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.8783,0.8783,False,skill,False,0.2769,0.2648,0.1842,0.1524
mentee_d5544a0f,3,mentor_1f8f33d5,Михаил Иванов,MLOps Engineer,4.5,0.8676,0.8676,False,skill,False,0.3,0.2626,0.1335,0.1714
mentee_d5544a0f,4,mentor_acfa5d82,Андрей Васильев,Data Analyst,4.1,0.8505,0.8505,False,skill,False,0.3,0.2665,0.1507,0.1333
mentee_d5544a0f,5,mentor_28511f32,Денис Лебедев,Research Scientist,4.5,0.8025,0.8025,False,domain,False,0.2571,0.261,0.1129,0.1714
mentee_40af99f1,1,mentor_cc33e267,Алексей Никитин,Retention Analyst,4.9,0.9855,1.0545,True,rating,False,0.2846,0.1826,0.1875,0.3308
mentee_40af99f1,2,mentor_72037369,Алина Никитин,Growth Analyst,4.3,0.8948,0.9574,True,skill,False,0.2846,0.1811,0.1771,0.252
mentee_40af99f1,3,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.933,0.933,False,skill,False,0.2846,0.1825,0.1824,0.2835
mentee_40af99f1,4,mentor_288413bd,Григорий Соловьёв,Growth Analyst,4.1,0.8576,0.8576,False,skill,False,0.2846,0.1811,0.1714,0.2205
mentee_40af99f1,5,mentor_26efd06d,Ольга Васильев,Growth Analyst,3.9,0.8422,0.8422,False,skill,False,0.2846,0.1811,0.1875,0.189
mentee_ab48fdfb,1,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.9511,0.9511,False,exp,False,0.3,0.15,0.3011,0.2
mentee_ab48fdfb,2,mentor_d0bd8cfd,Мария Попов,Smart Contract Developer,4.1,0.9056,0.9056,False,exp,False,0.3,0.15,0.3223,0.1333
mentee_ab48fdfb,3,mentor_e2a907f4,Тимур Соловьёв,Blockchain Developer,4.6,0.8947,0.8947,False,skill,False,0.3,0.15,0.2638,0.181
mentee_ab48fdfb,4,mentor_e13c245d,Алина Морозов,Crypto Analyst,4.9,0.8837,0.8837,False,skill,False,0.3,0.15,0.2337,0.2
mentee_ab48fdfb,5,mentor_2b833cec,Сергей Борисов,Smart Contract Developer,3.9,0.8763,0.8763,False,exp,False,0.3,0.15,0.312,0.1143
mentee_e86bed2c,1,mentor_a1c6e70c,Арсений Морозов,SRE,4.7,0.9247,0.9247,False,domain,False,0.1545,0.3182,0.149,0.3031
mentee_e86bed2c,2,mentor_b2d6daa4,Алексей Макаров,Cloud Engineer,5.0,0.8654,0.8654,False,domain,False,0.1545,0.3182,0.0745,0.3182
mentee_e86bed2c,3,mentor_6c95988c,Тимур Семёнов,Kubernetes Engineer,3.7,0.8333,0.8333,False,domain,False,0.1545,0.3182,0.2091,0.1515
mentee_e86bed2c,4,mentor_33b8a70b,Валерия Соколов,SRE,4.4,0.7993,0.7993,False,domain,False,0.1324,0.3182,0.0911,0.2576
mentee_e86bed2c,5,mentor_13947eb3,Мария Егоров,DevOps Engineer,3.5,0.7978,0.7978,False,domain,False,0.1545,0.3182,0.2039,0.1212
mentee_dc8a0ebd,1,mentor_d8bdc449,Екатерина Орлов,Malware Analyst,4.6,0.9153,0.9153,False,skill,False,0.2667,0.2667,0.201,0.181
mentee_dc8a0ebd,2,mentor_0f522631,Тимур Никитин,Penetration Tester,4.9,0.8984,0.8984,False,skill,False,0.2667,0.2667,0.165,0.2
mentee_dc8a0ebd,3,mentor_1c1188dd,Денис Степанов,SOC Analyst,3.3,0.7806,0.8899,True,skill,False,0.2667,0.2667,0.19,0.0571
mentee_dc8a0ebd,4,mentor_49610000,Алина Михайлов,SOC Analyst,4.7,0.8889,0.8889,False,skill,False,0.2667,0.2667,0.165,0.1905
mentee_dc8a0ebd,5,mentor_21e431d6,Сергей Петров,Security Architect,4.8,0.884,0.884,False,skill,False,0.2667,0.2667,0.1506,0.2
mentee_be51c05e,1,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.9627,0.9627,False,domain,False,0.2333,0.2667,0.2294,0.2333
mentee_be51c05e,2,mentor_e2a907f4,Тимур Соловьёв,Blockchain Developer,4.6,0.9121,0.9121,False,domain,False,0.2333,0.2667,0.201,0.2111
mentee_be51c05e,3,mentor_e13c245d,Алина Морозов,Crypto Analyst,4.9,0.9114,0.9114,False,domain,False,0.2333,0.2667,0.1781,0.2333
mentee_be51c05e,4,mentor_f1b6cb59,Александр Кузнецов,Crypto Analyst,4.6,0.8272,0.9099,True,domain,False,0.2333,0.2667,0.1161,0.2111
mentee_be51c05e,5,mentor_d0bd8cfd,Мария Попов,Smart Contract Developer,4.1,0.9011,0.9011,False,domain,False,0.2333,0.2667,0.2456,0.1555
mentee_d5ba3ae7,1,mentor_cad81e83,Денис Кузнецов,Smart Contract Developer,4.6,0.8165,0.939,True,domain,False,0.2571,0.26,0.0641,0.2352
mentee_d5ba3ae7,2,mentor_d9156405,Антон Морозов,Crypto Analyst,4.8,0.8549,0.8549,False,domain,False,0.18,0.26,0.1549,0.26
mentee_d5ba3ae7,3,mentor_d0bd8cfd,Мария Попов,Smart Contract Developer,4.1,0.7991,0.7991,False,domain,False,0.2,0.26,0.1657,0.1733
mentee_d5ba3ae7,4,mentor_a33c1349,Дарья Захаров,DeFi Developer,4.2,0.7314,0.7314,False,domain,False,0.15,0.26,0.1356,0.1857
mentee_d5ba3ae7,5,mentor_58b0992b,Ольга Лебедев,Blockchain Developer,3.9,0.6058,0.727,True,domain,False,0.15,0.26,0.0473,0.1486
mentee_210735eb,1,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.9412,0.9412,False,skill,False,0.3,0.2372,0.1897,0.2143
mentee_210735eb,2,mentor_b0698586,Максим Новиков,A/B Test Specialist,3.8,0.7761,0.9236,True,skill,False,0.3,0.2322,0.1129,0.131
mentee_210735eb,3,mentor_0c7311c4,Татьяна Петров,A/B Test Specialist,4.4,0.8475,0.9068,True,skill,False,0.3,0.2322,0.1129,0.2024
mentee_210735eb,4,mentor_f96942c9,Вера Захаров,Marketing Analyst,4.8,0.9051,0.9051,False,skill,False,0.3,0.2313,0.1237,0.25
mentee_210735eb,5,mentor_26efd06d,Ольга Васильев,Growth Analyst,3.9,0.8732,0.8732,False,skill,False,0.3,0.2354,0.195,0.1429
mentee_4b23fcf9,1,mentor_a49c021b,Ксения Соколов,Web Analyst,4.5,0.9439,0.9439,False,skill,False,0.3143,0.2575,0.1761,0.1959
mentee_4b23fcf9,2,mentor_b0698586,Максим Новиков,A/B Test Specialist,3.8,0.791,0.9413,True,skill,False,0.3143,0.2521,0.1048,0.1197
mentee_4b23fcf9,3,mentor_0c7311c4,Татьяна Петров,A/B Test Specialist,4.4,0.8563,0.9162,True,skill,False,0.3143,0.2521,0.1048,0.1851
mentee_4b23fcf9,4,mentor_26efd06d,Ольга Васильев,Growth Analyst,3.9,0.8815,0.8815,False,skill,False,0.3143,0.2556,0.1811,0.1306
mentee_4b23fcf9,5,mentor_5cb4cc3c,Алина Захаров,Product Analyst,4.0,0.7899,0.8768,True,skill,False,0.3143,0.2532,0.0809,0.1415
mentee_7fd2511f,1,mentor_6243d498,Виктория Волков,ML Engineer,4.7,0.622,0.678,True,exp,True,0.0,0.1395,0.273,0.2095
mentee_7fd2511f,2,mentor_d539ab4f,Владимир Фёдоров,Data Scientist,4.8,0.568,0.6759,True,rating,True,0.0,0.137,0.211,0.22
mentee_7fd2511f,3,mentor_467dea2c,Андрей Морозов,Data Scientist,5.0,0.568,0.568,False,rating,True,0.0,0.137,0.211,0.22
mentee_7fd2511f,4,mentor_9d15fed7,Денис Захаров,NLP Engineer,4.3,0.5658,0.5658,False,exp,True,0.0,0.1404,0.2578,0.1676
mentee_7fd2511f,5,mentor_874bdbd3,Тамара Фёдоров,MLOps Engineer,3.9,0.5379,0.5379,False,exp,True,0.0,0.1392,0.273,0.1257
mentee_fa4983f2,1,mentor_cad81e83,Денис Кузнецов,Smart Contract Developer,4.6,0.7659,0.8808,True,rating,False,0.1714,0.2286,0.0814,0.2844
